-1.2 1
-0.989453145666895 1.08593749708962
-0.782291236170037 0.56653350542291
-0.786546431984986 0.589115119736166
-0.786460527746915 0.588927859279811
-0.761300009471715 0.600487347763043
-0.657609271610936 0.372852832555802
-0.657391574244282 0.372393712647089
-0.612267413363039 0.394200206330524
1.16997462603238 1.21755535449591
1.17945149351667 1.22193361660844
1.10085213108438 1.37845620638794
1.14627014023462 1.28020782433067
1.14635825786978 1.28001633078378
1.12330481995194 1.27446671167507
1.12322524807879 1.27442934166406
1.12737857284344 1.26669725518349
1.12741126987578 1.26662719193955
1.1235578646304 1.26491630637528
1.1234983567273 1.2648884055307
1.12453758591817 1.26271630242568
1.12456919670237 1.26264857737679
1.12267267246378 1.26178462434918
1.12261401288947 1.26175712466175
1.12312453075698 1.26067732503649
1.12315594678509 1.26061001684055
1.12221670814875 1.26017696596017
1.1221583666251 1.26014961689242
1.12241106325651 1.25961182823025
1.12244238613885 1.25954471742977
1.12150804335127 1.25911146664798
1.12145002242423 1.25908426765775
1.12195606138204 1.25801335215754
1.12198720928054 1.25794661463028
1.12105638859797 1.25751769174602
1.12099857036404 1.25749058943201
1.12124902351806 1.25695726372201
1.12128007837534 1.25689072302005
1.12035409692043 1.25646160579615
1.12029659373699 1.25643465103794
1.12079815320211 1.25537257442124
1.12082903369129 1.25530640550954
1.11990656350585 1.25488159762476
1.11984926449405 1.25485474038366
1.11997336889712 1.25459029861551
1.12000421374966 1.25452420387624
1.11954578814139 1.25431063721147
1.11948868181395 1.25428387023479
1.11973699096925 1.25375613903056
1.11976774043647 1.25369024826323
1.11885260480258 1.25326533087522
1.118795784959 1.25323869776201
1.11929294213825 1.25218794447505
1.11932351838475 1.25212242377485
1.11841177985715 1.25170176020012
1.1183551507558 1.25167521773632
1.11860121631676 1.25115187838023
1.11863170058915 1.2510865532058
1.1177247660436 1.25066575281946
1.11766845278866 1.25063935808226
1.1181611376933 1.24959728837065
1.11819144935616 1.2495323317382
1.11728790763967 1.24911576876743
1.11723178754982 1.24908946600584
1.11747560869118 1.24857049965074
1.11750582843754 1.24850573794593
1.11660702827461 1.2480890395394
1.11655121766509 1.2480628816268
1.11703942972821 1.2470294568114
1.11706947747578 1.24696506211141
1.11617406685622 1.24655258466177
1.11611845195312 1.24652652011643
1.11636002814649 1.24601190857806
1.11638998403723 1.2459477081796
1.11549925239654 1.24553509603892
1.11544394058557 1.24550917346059
1.11568581002883 1.2449967651957
1.11571569981704 1.24493270751704
1.11527275581573 1.2447263837316
1.1152175788883 1.24470052415212
1.11545812639896 1.24418919968404
1.11548791393257 1.24412536072601
1.1146036859721 1.24371488172097
1.11454878714031 1.24368915208611
1.11503036516382 1.24267105915773
1.11505998216564 1.24260758454796
1.11417904184917 1.24220126726261
1.114124328601 1.24217562587291
1.11436263344853 1.24166859752396
1.11439215953753 1.24160531607371
1.11351587533159 1.2411989089894
1.11346146647757 1.2411734099974
1.1139385813577 1.24016379841703
1.11396793751699 1.24010087974765
1.11309494338462 1.23969861944338
1.11304072348782 1.23967321051956
1.11327678523681 1.23917046263334
1.11330605049869 1.23910773649485
1.11243764633426 1.23870538423804
1.11238372392221 1.23868011460759
1.11262004954125 1.2381795340595
1.11264924836125 1.2381169515059
1.11221741703171 1.23791577570399
1.11216362556147 1.23789056717687
1.11239864567663 1.23739105208326
1.11242774399539 1.23732868460292
1.11156569737374 1.2369284650931
1.11151217811533 1.23690338373244
1.1119826529423 1.23590881844904
1.11201158280124 1.23584681097576
1.11115273664428 1.23545068254782
1.11109939799962 1.23542568705153
1.11133217876286 1.23493039570211
1.11136101862219 1.2348685795136
1.11050672915303 1.23447239699546
1.11045368777823 1.23444754055601
1.11091971086547 1.23346130499598
1.11094838285712 1.23339984722553
1.11009730114122 1.23300774199378
1.11004444441767 1.23298297358944
1.11027498548345 1.23249189287241
1.11030356745372 1.23243062575197
1.109456973907 1.23203846192355
1.10940440718637 1.23201382932415
1.10963519252474 1.23152486385833
1.10966370813566 1.23146374003447
1.10924272546065 1.23126767208043
1.10919028549508 1.23124309866462
1.10941977701767 1.23075519160867
1.10944819355762 1.2306942797377
1.10860780817718 1.23030424186313
1.10855563432354 1.23027979279056
1.10901502162581 1.22930832348334
1.10904327177507 1.22924776715532
1.10820601555864 1.22886175385525
1.10815401954929 1.22883738940508
1.10838127627936 1.22835363896359
1.10840943725694 1.22829327197266
1.10757662772506 1.22790723184866
1.10752492033111 1.22788300245254
1.10797986862764 1.22691972408505
1.10800786379393 1.22685971103541
1.10717819446454 1.22647768236232
1.10712666946426 1.22645354003195
1.10723918035043 1.22621373772249
1.10726713843495 1.22615380226427
1.10685487918905 1.22596180638978
1.1068035264574 1.2259377447246
1.10702859935789 1.22545920161586
1.10705646722686 1.22539945917416
1.10623349626576 1.22501753592431
1.10618240488677 1.22499359636719
1.10663292352451 1.22404077456125
1.10666062678142 1.2239813839065
1.10584072052925 1.22360342785052
1.10578980367507 1.22357957134535
1.10601264792854 1.22310512771581
1.10604026281067 1.22304592469446
1.10522472112706 1.22266796558836
1.10517408688357 1.22264424133159
1.10562018150493 1.22169949292427
1.10564763234386 1.22164064008035
1.10483516940701 1.22126663565056
1.1047847146435 1.22124299710476
1.10489502237639 1.22100782062364
1.10492243601892 1.22094904551488
1.10451872913432 1.22076109091914
1.10446844175996 1.22073753077908
1.10468910163201 1.22026821885087
1.10471642607411 1.22020963453016
1.1039105320041 1.219835765689
1.10386050113526 1.21981232541439
1.10430217243833 1.21887786991913
1.10432933403457 1.21881963357997
1.10352644929962 1.2184496768348
1.10347659090081 1.21842631869851
1.10369502892225 1.21796105262096
1.10372210288843 1.21790300217145
1.10292349511067 1.21753306137187
1.10287391251082 1.21750983233365
1.10309254391902 1.21704658678394
1.10311955160542 1.21698867954597
1.10272244428878 1.2168037541526
